whois_regDate,whois_expDate,number_of.,url_length,number_of_digits,number_of_special_charac,number_of-,number_of//,number_of/,number_of@,HTTP_check,number_of_protocols,number_of_subdomains,IP_in_url,number_of_.com,Port_in_URL,number_of_www,short_URL
5178,1761,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9631,229,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
916,909,1,16,3,0,0,1,2,0,0,1,0,0,0,0,0,0
10649,309,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7878,157,2,27,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10720,603,2,24,0,0,0,1,4,0,0,1,0,0,1,0,1,0
10552,2008,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6916,335,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8908,223,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8645,485,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
13955,290,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,1
5893,315,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,1
4299,448,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11002,319,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5648,196,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6856,83,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7805,230,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7092,212,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,1
9281,82,2,27,1,0,0,1,3,0,0,1,0,0,1,0,1,0
9734,2317,3,36,1,1,0,1,4,0,0,1,1,0,1,0,1,0
6378,1657,1,17,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9762,463,5,74,8,4,0,1,3,0,0,2,1,0,2,0,0,0
7760,275,3,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10485,2662,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10863,823,2,27,0,0,1,1,3,0,0,1,0,0,1,0,1,0
7112,192,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6354,1681,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9842,2940,2,24,0,0,0,1,2,0,0,1,0,0,0,0,1,0
7103,201,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6418,886,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9008,1218,1,23,2,0,0,1,3,0,0,1,0,0,1,0,0,1
7473,197,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,1
5700,143,3,84,15,7,0,1,4,0,0,1,1,0,1,0,0,0
7704,3253,2,33,0,0,0,1,2,0,0,1,0,0,1,0,1,0
7333,336,2,29,1,2,0,1,4,0,0,1,0,0,1,0,1,0
11166,520,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
3557,460,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6525,1144,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9579,173,2,25,0,0,0,1,2,0,0,1,0,0,0,0,1,0
7982,1148,3,35,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10694,264,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4905,208,1,25,0,0,0,1,4,0,0,1,0,0,1,0,0,1
6105,1566,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7699,541,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9714,146,1,15,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10780,515,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5169,674,2,26,1,0,0,1,3,0,0,1,1,0,0,0,1,0
7776,259,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10405,1281,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,1
10492,3407,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,1
6613,1422,3,23,0,0,0,1,3,0,0,1,0,0,1,0,1,1
-1,-1,2,23,3,0,0,1,3,0,0,1,0,0,1,1,1,0
10389,26,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6968,336,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6782,1983,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5955,253,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3374,278,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10003,224,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9279,217,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,1
5451,2023,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7790,327,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8394,2928,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7715,320,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5659,184,1,24,2,0,0,1,3,0,0,1,0,0,0,0,0,0
4675,73,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9455,40,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,27,3,0,0,1,3,0,0,1,0,0,1,1,1,0
7872,893,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5227,251,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3142,145,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9724,136,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7233,436,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10393,200,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11984,798,2,22,0,0,0,1,3,0,0,1,1,0,1,0,0,0
4842,271,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9011,120,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9903,322,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7663,175,3,26,0,0,0,1,3,0,0,1,0,0,1,0,1,1
5108,735,1,29,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7350,319,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7244,1886,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,0
953,142,2,29,2,0,0,1,3,0,1,1,1,0,1,0,0,0
5965,2186,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,1
3421,231,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4562,186,2,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
422,308,1,27,4,0,0,1,3,0,0,1,0,0,1,0,0,0
10191,234,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7083,221,2,41,0,0,1,1,4,0,0,1,1,0,0,0,0,0
10007,3142,1,25,0,0,0,1,3,0,0,1,0,0,1,0,0,1
8162,238,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5166,312,1,15,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7477,193,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8148,252,2,26,0,0,0,1,2,0,0,1,0,0,1,0,1,0
10438,153,1,16,0,0,0,1,3,0,0,1,0,0,0,0,0,0
4964,1610,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,1
5520,323,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9779,446,2,40,0,2,0,1,4,0,0,1,0,0,1,0,1,0
8720,45,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6807,133,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10478,207,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9762,463,2,43,0,2,0,1,3,0,0,1,1,0,1,0,0,0
3288,-1,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5629,214,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5320,523,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
2780,141,1,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
10842,114,2,34,0,0,1,1,4,0,0,1,0,0,1,0,1,0
9777,447,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10145,80,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,1
11194,127,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5300,3100,1,23,0,0,0,1,3,0,0,1,0,0,0,0,0,0
10204,60,3,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7886,149,1,16,0,0,0,1,2,0,0,1,0,0,1,0,0,0
2784,503,1,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9397,1924,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,1
7977,58,2,29,0,0,0,1,5,0,0,1,0,0,1,0,1,0
10816,140,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7658,377,3,25,0,0,0,1,2,0,0,1,0,0,0,0,1,1
9931,296,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,1
8668,1192,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,1
11110,213,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9263,2059,5,86,0,2,0,2,7,0,0,2,0,0,2,0,2,0
9111,224,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8248,1979,2,20,1,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,24,3,0,0,1,3,0,0,1,0,0,0,1,1,0
9856,370,3,38,0,2,0,1,3,0,0,1,0,0,0,0,1,0
9275,586,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8833,3584,2,25,0,0,0,1,2,0,0,1,0,0,1,0,1,1
6039,170,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9434,791,1,16,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7545,125,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,1
9913,678,3,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
1909,282,1,25,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8729,3323,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
6881,788,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6739,200,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3969,778,3,38,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10564,757,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5534,1038,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7249,1150,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6511,2254,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9878,347,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9074,1518,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7958,442,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5392,86,2,22,0,0,0,1,2,0,0,1,0,0,0,0,1,0
7571,99,2,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,2,36,3,0,0,1,3,0,0,1,0,0,1,1,1,0
5668,540,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8978,153,2,32,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9798,62,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8343,3344,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10174,51,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5806,1132,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10204,130,3,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
5908,319,3,22,0,0,0,1,2,0,0,1,0,0,0,0,1,0
5277,201,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9730,130,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8453,1042,2,26,0,0,0,1,2,0,0,1,0,0,1,0,1,0
6630,1770,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6795,144,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8086,314,1,26,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4325,422,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,0
-1,-1,2,28,3,0,0,1,3,0,0,1,0,0,1,1,1,0
3450,202,2,22,2,0,0,1,3,0,0,1,0,0,1,0,1,0
7521,880,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9967,1356,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2740,181,3,127,1,9,3,1,4,0,0,1,0,0,1,0,1,0
5660,183,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,1
6446,1223,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7119,185,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6424,150,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5035,443,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5487,722,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
52,312,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5648,6,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6691,1709,2,28,0,0,0,1,3,0,0,1,0,0,0,0,1,0
2987,664,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9903,322,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
411,319,2,71,29,2,4,1,3,0,1,1,1,0,0,0,0,0
10953,733,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
12639,143,2,22,0,0,0,2,4,0,0,1,0,0,0,0,1,0
8905,226,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5908,41,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7805,230,2,25,2,0,0,1,3,0,0,1,0,0,1,0,1,0
9357,503,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6957,347,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,1,17,0,0,0,1,3,0,0,1,0,0,0,0,0,0
6289,650,1,16,0,0,0,1,3,0,0,1,0,0,0,0,0,0
3969,413,2,38,0,0,0,1,3,0,0,1,1,0,1,0,0,0
3242,45,2,51,15,4,0,1,3,0,1,1,1,0,0,0,0,0
9257,239,2,22,0,0,0,1,4,0,0,1,0,0,0,0,1,0
2912,9,1,33,0,0,2,1,3,0,0,1,0,0,0,0,0,0
10671,287,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4648,465,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,23,3,0,0,1,3,0,0,1,0,0,0,1,1,0
10190,35,1,25,0,0,0,1,4,0,0,1,0,0,1,0,0,0
9591,1269,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7691,1075,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11190,131,1,17,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7363,1036,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9807,53,2,19,1,0,0,1,3,0,0,1,0,0,1,0,1,0
9496,2190,2,18,2,0,0,1,3,0,0,1,1,0,1,0,0,0
9495,365,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,1,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7620,415,2,22,2,0,0,1,2,0,0,1,1,0,1,0,1,0
10332,260,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,36,3,0,1,1,3,0,0,1,0,0,1,1,1,0
10697,3183,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4573,1270,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,1
4165,2043,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9113,1113,2,21,1,0,0,1,3,0,0,1,0,0,1,0,1,0
10763,3482,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7976,3346,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,1
4100,282,1,18,0,0,0,1,3,0,0,1,0,0,0,0,0,1
5092,207,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10871,85,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2353,203,1,18,0,0,0,1,3,0,1,1,0,0,0,0,0,0
8896,2792,2,22,0,0,0,1,3,0,1,1,0,0,0,0,1,0
8235,1260,2,22,0,0,0,1,2,0,0,1,0,0,0,0,1,0
9281,1310,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6291,283,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9777,447,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9734,856,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
468,1358,1,25,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7175,859,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11142,544,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
1561,629,1,25,0,0,0,1,2,0,0,1,0,0,1,0,0,0
8112,288,1,16,0,0,0,1,3,0,0,1,0,0,0,0,0,0
-1,-1,2,31,3,0,1,1,4,0,0,1,0,0,1,1,1,1
10658,300,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10573,18,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,31,3,0,0,1,3,0,0,1,0,0,1,1,1,0
7652,383,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
611,119,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
10925,31,2,22,0,0,0,1,2,0,0,1,0,0,1,0,1,0
5581,992,6,292,47,13,1,1,5,0,0,3,1,0,3,0,1,0
8074,3248,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8834,661,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9976,251,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9875,350,2,23,0,0,0,1,2,0,0,1,0,0,1,0,1,0
7420,249,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8946,915,2,61,0,6,0,1,4,0,0,1,0,0,1,0,1,0
10037,214,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10812,144,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9304,557,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7504,531,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9349,876,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5209,269,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
3690,327,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7124,180,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9762,463,2,23,0,0,0,1,3,0,0,1,1,0,1,0,0,0
6930,739,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6709,3152,2,43,0,0,1,1,4,0,0,1,0,0,1,0,1,0
7525,1240,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5225,253,2,31,1,0,0,1,4,0,0,1,0,0,0,0,1,0
7978,787,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6426,148,2,30,0,0,0,1,2,0,0,1,0,0,0,0,1,0
12494,290,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,2,29,3,0,0,1,3,0,0,1,0,0,1,1,1,0
8667,137,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6735,204,2,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
1428,32,2,74,30,2,4,1,3,0,1,1,1,0,0,0,0,0
12122,297,2,35,0,0,0,1,3,0,0,1,1,0,1,0,0,1
3679,339,1,17,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9336,159,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4891,222,1,25,0,0,0,1,3,0,0,1,0,0,1,0,0,1
-1,-1,2,24,0,0,0,1,2,0,0,1,0,0,0,0,1,0
8652,113,2,72,0,4,0,1,5,0,0,1,0,0,1,0,1,0
904,191,2,49,16,4,0,1,3,0,1,1,1,0,0,0,0,0
5657,551,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
5227,616,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,1
10389,26,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4553,195,2,29,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6351,2414,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,1
6909,1492,1,35,0,0,0,1,4,0,0,1,0,0,1,0,0,0
10260,330,2,24,0,0,0,1,4,0,0,1,0,0,1,0,1,0
6744,195,2,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
217,148,2,75,29,2,4,1,3,0,1,1,1,0,0,0,0,0
4235,147,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
72,292,1,32,0,0,0,1,3,0,0,1,0,0,0,0,0,0
2763,158,1,24,0,0,1,1,3,0,0,1,0,0,0,0,0,0
6388,186,2,19,2,0,0,1,3,0,0,1,0,0,0,0,0,1
5956,104,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8300,830,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8741,390,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5749,94,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,1
9462,398,2,19,0,0,0,1,2,0,0,1,0,0,1,0,1,0
10647,311,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8033,367,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7328,341,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10556,765,2,34,0,0,0,1,4,0,0,1,0,0,1,0,1,0
10682,1737,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
1331,130,2,29,0,2,0,1,3,0,0,1,0,0,1,0,1,1
9526,1251,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11680,371,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2740,181,3,117,1,9,2,1,4,0,0,1,0,0,2,0,1,0
9582,643,2,33,0,0,1,1,5,0,0,1,0,0,1,0,1,0
10731,227,2,27,0,0,0,1,4,0,0,1,0,0,1,0,1,0
8133,1728,1,36,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9261,965,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
3659,358,2,23,0,0,0,1,3,0,0,1,1,0,1,0,0,0
-1,-1,2,28,3,0,0,1,3,0,0,1,0,0,1,1,1,0
8527,822,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6392,182,1,22,0,0,0,1,4,0,0,1,0,0,1,0,0,0
7733,302,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,1
7979,1517,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
3608,44,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9042,89,4,59,0,3,0,1,3,0,0,1,0,0,0,0,1,0
5390,300,3,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8835,229,2,20,2,0,0,1,3,0,0,1,0,0,1,0,1,0
9773,2264,2,33,0,0,1,1,4,0,0,1,0,0,1,0,1,1
8771,1089,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6742,928,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6987,1047,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4499,248,2,27,0,0,0,1,2,0,0,1,0,0,1,0,1,0
8872,258,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
10738,271,3,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,3,28,3,0,0,1,3,0,0,1,0,0,0,1,1,0
6888,51,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9919,3595,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5051,62,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3260,27,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3027,624,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
2960,326,1,18,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9072,59,3,28,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10372,2412,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9678,182,2,23,0,0,0,1,3,0,0,1,1,0,1,0,0,0
4922,191,2,26,0,0,1,1,3,0,0,1,0,0,1,0,1,0
3854,163,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9948,3566,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7454,217,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7467,204,2,26,0,0,0,1,4,0,0,1,0,0,1,0,1,0
9598,262,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9777,416,2,21,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10289,303,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7832,204,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5797,46,2,21,0,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,2,27,1,0,0,1,2,0,1,1,1,0,0,0,0,1
6070,869,1,25,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10925,1087,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
1869,3382,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4164,2045,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5936,1003,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11554,497,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7365,2495,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
10836,120,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9827,1054,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5341,137,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
-1,-1,2,28,3,0,0,1,3,0,0,1,0,0,1,1,1,0
4533,580,2,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3633,19,2,27,1,0,0,1,3,0,0,1,0,0,1,0,1,0
5996,3500,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4959,154,2,32,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9701,3433,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8330,2626,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11257,1525,3,98,0,1,2,1,7,0,0,1,0,0,1,0,1,0
10287,8,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8951,180,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8131,269,2,32,0,0,0,1,4,0,0,1,0,0,1,0,1,0
5797,13,2,28,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9617,97,2,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
3389,263,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10414,177,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10213,131,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9462,1379,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8262,139,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9525,335,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7196,473,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2663,258,2,67,29,2,4,1,3,0,1,1,1,0,0,0,0,0
8655,97,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
